OrderID,ProductCategory,ProductID,Supplier,OriginCountry,DestinationCity,ShippingMode,OrderDate,ShipDate,DeliveryDate,PromisedDate,OrderStatus,UnitsOrdered,UnitCost,UnitPrice,ManufacturingCost,TransportationCost,DamagedUnits,ReturnStatus,SatisfactionScore
10760,Home Goods,HG-871,Supplier C,USA,New York,Air,7/29/2024,8/3/2024,8/5/2024,8/9/2024,Delivered,215,106.98,188.93,23000.7,1725.05,0,No,5
10761,Home Goods,HG-792,Supplier B,Germany,Los Angeles,Sea,7/16/2025,7/18/2025,,8/23/2025,Cancelled,413,118.26,263.88,48841.38,1465.24,0,No,
10762,Electronics,Model-B583,National Logistics,USA,Chicago,Land,11/17/2024,11/20/2024,11/25/2024,11/26/2024,Delivered,209,43.31,65.31,9051.79,407.33,0,No,5
10763,Home Goods,HG-871,National Logistics,Germany,Houston,Sea,12/13/2024,12/16/2024,1/8/2025,1/8/2025,Delivered,405,17.04,40.26,6901.2,207.04,0,No,5
10764,Electronics,Model-C260,Supplier A,Mexico,Phoenix,Air,6/6/2024,6/8/2024,6/15/2024,6/19/2024,Delivered,444,85.12,139.74,37793.28,2834.5,0,No,5
10765,Home Goods,HG-753,Supplier A,China,New York,Sea,6/20/2024,6/21/2024,7/15/2024,7/17/2024,Delivered,259,73.06,180.92,18922.54,567.68,0,No,5
10766,Apparel,SKU-7098,Supplier C,Mexico,Los Angeles,Sea,6/27/2025,6/30/2025,7/29/2025,8/1/2025,Delivered,289,111.92,210.66,32344.88,970.35,0,No,5
10767,Home Goods,HG-593,National Logistics,Vietnam,Chicago,Air,12/22/2024,12/25/2024,12/29/2024,12/30/2024,Delivered,250,150.63,232.56,37657.5,2824.31,0,No,5
10768,Electronics,Model-D274,Global Imports,Vietnam,Houston,Air,11/14/2023,11/17/2023,11/23/2023,11/26/2023,Delivered,218,44.96,83.17,9801.28,735.1,0,No,5
10769,Apparel,SKU-1750,Supplier A,Germany,Phoenix,Land,11/26/2024,11/28/2024,12/5/2024,12/7/2024,Delivered,266,82.7,180.38,21998.2,989.92,0,No,5
10770,Home Goods,HG-723,National Logistics,Vietnam,New York,Sea,2/18/2024,2/20/2024,3/14/2024,3/14/2024,Delivered,61,113.22,224.05,6906.42,207.19,0,No,5
10771,Apparel,SKU-2885,National Logistics,Mexico,Los Angeles,Air,3/25/2025,3/29/2025,4/5/2025,4/9/2025,Delivered,280,44.57,100.25,12479.6,935.97,0,No,5
10772,Home Goods,HG-593,Supplier A,USA,Chicago,Air,6/27/2025,6/30/2025,7/3/2025,7/3/2025,Delivered,226,118.04,225.19,26677.04,2000.78,0,No,5
10773,Electronics,Model-E903,Supplier A,Germany,,Express,11/8/2023,11/10/2023,11/13/2023,11/13/2023,Delivered,429,28.73,62.39,12325.17,1232.52,0,No,5
10774,Home Goods,HG-593,Supplier A,Mexico,Phoenix,Express,9/13/2024,9/18/2024,9/19/2024,9/22/2024,Delivered,190,138.16,264.58,26250.4,2625.04,0,No,5
10775,Home Goods,HG-792,Supplier A,Mexico,New York,Air,7/17/2024,7/19/2024,7/24/2024,7/27/2024,Delivered,194,22.8,46.09,4423.2,331.74,0,No,5
10776,Electronics,Model-B583,Supplier B,China,Los Angeles,Land,11/19/2023,11/21/2023,11/29/2023,11/30/2023,Delivered,138,17.37,31.2,2397.06,107.87,0,No,5
10777,Home Goods,HG-753,Supplier B,Vietnam,Chicago,Land,11/3/2023,11/7/2023,11/17/2023,11/18/2023,Delivered,117,125.45,228.74,14677.65,660.49,4,No,3
10778,Apparel,SKU-2885,Supplier C,Germany,Houston,Express,3/26/2024,3/28/2024,3/31/2024,3/30/2024,Delayed,369,79.92,198.36,29490.48,2949.05,0,Yes,3
10779,Home Goods,HG-792,Global Imports,Germany,Phoenix,Sea,3/6/2025,3/10/2025,4/16/2025,4/20/2025,Delivered,241,12.83,26.02,3092.03,92.76,0,No,5
10780,Apparel,SKU-8340,Supplier A,Germany,New York,Sea,11/26/2024,11/28/2024,12/22/2024,12/23/2024,Delivered,308,34.04,76.97,10484.32,314.53,0,No,5
10781,Home Goods,HG-593,National Logistics,Mexico,Los Angeles,Air,6/14/2024,6/17/2024,6/19/2024,6/21/2024,Delivered,274,136.67,280.06,37447.58,2808.57,0,No,5
10782,Apparel,SKU-2885,Supplier A,Mexico,Chicago,Express,1/28/2024,1/31/2024,2/1/2024,2/2/2024,Delivered,133,101.32,251.15,13475.56,1347.56,0,No,5
10783,Electronics,Model-D274,Supplier C,China,Houston,Land,5/2/2025,5/6/2025,5/14/2025,5/14/2025,Delivered,383,143.24,217.1,54860.92,2468.74,0,No,5
10784,Apparel,SKU-7098,Supplier C,Vietnam,Phoenix,Express,10/4/2024,10/7/2024,10/9/2024,10/11/2024,Delivered,266,142.44,233.52,37889.04,3788.9,0,No,5
10785,Apparel,SKU-1750,Supplier B,Vietnam,New York,Air,5/10/2024,5/14/2024,5/20/2024,5/22/2024,Delivered,58,83.74,189.43,4856.92,364.27,0,No,5
10786,Home Goods,HG-792,Supplier C,Mexico,Los Angeles,Land,5/25/2025,5/29/2025,6/10/2025,6/14/2025,Delivered,219,108.18,256.53,23691.42,1066.11,0,No,5
10787,Home Goods,HG-723,National Logistics,Vietnam,Chicago,Land,2/5/2025,2/8/2025,2/15/2025,2/15/2025,Delivered,400,43.91,83.52,17564,790.38,0,No,5
10788,Home Goods,HG-723,National Logistics,Mexico,Houston,Land,5/20/2024,5/21/2024,5/27/2024,5/28/2024,Delivered,53,130.65,249.17,6924.45,311.6,0,No,5
10789,Electronics,Model-B583,Supplier A,Vietnam,Phoenix,Land,3/2/2024,3/6/2024,3/13/2024,3/14/2024,Delivered,238,142.76,337.55,33976.88,1528.96,12,No,3
10790,Electronics,Model-D274,Global Imports,USA,New York,Express,11/27/2024,11/29/2024,11/30/2024,12/4/2024,Delivered,482,15.37,24.08,7408.34,740.83,0,No,5
10791,Apparel,SKU-2885,National Logistics,China,Los Angeles,Air,11/19/2024,11/24/2024,12/1/2024,12/2/2024,Delivered,227,72.62,115.78,16484.74,1236.36,0,No,5
10792,Home Goods,HG-792,National Logistics,USA,Chicago,Express,6/27/2025,7/1/2025,7/2/2025,7/4/2025,Delivered,199,69.42,153.23,13814.58,1381.46,0,No,5
10793,Electronics,Model-B583,Supplier A,Vietnam,Houston,Express,4/4/2025,4/6/2025,4/9/2025,4/12/2025,Delivered,179,108.86,246.94,19485.94,1948.59,0,No,5
10794,Apparel,SKU-6533,Supplier B,USA,Phoenix,Air,7/15/2024,7/18/2024,7/22/2024,7/26/2024,Delivered,466,115.19,265.44,53678.54,4025.89,0,No,5
10795,Home Goods,HG-792,Supplier A,Mexico,New York,Air,5/28/2024,6/1/2024,6/4/2024,6/8/2024,Delivered,131,61.09,134.5,8002.79,600.21,0,No,5
10796,Home Goods,HG-871,Supplier A,USA,Los Angeles,Express,12/13/2024,12/18/2024,,12/19/2024,Cancelled,327,122.62,228.05,40096.74,4009.67,0,No,
10797,Electronics,Model-A897,National Logistics,Mexico,Chicago,Sea,9/8/2025,9/12/2025,10/22/2025,10/22/2025,Delivered,101,50.82,80.57,5132.82,153.98,0,No,5
10798,Apparel,SKU-1750,Supplier A,China,Houston,Express,3/27/2024,3/29/2024,4/1/2024,4/4/2024,Delivered,300,85.7,207.18,25710,2571,0,No,5
10799,Apparel,SKU-7098,National Logistics,China,Phoenix,Land,3/26/2025,3/30/2025,4/11/2025,4/12/2025,Delivered,386,138.89,312.04,53611.54,2412.52,11,Yes,2
10800,Electronics,Model-D274,Supplier C,USA,New York,Land,4/5/2024,4/7/2024,4/18/2024,4/20/2024,Delivered,274,37.41,69.48,10250.34,461.27,0,No,5
10801,Apparel,SKU-6533,Global Imports,Germany,Los Angeles,Air,7/26/2025,7/28/2025,8/2/2025,8/2/2025,Delivered,180,95.26,196.97,17146.8,1286.01,0,No,5
10802,Electronics,Model-A897,Supplier A,USA,Chicago,Air,6/14/2025,6/17/2025,6/21/2025,6/20/2025,Delayed,450,135.67,317.87,61051.5,4578.86,28,No,2
10803,Apparel,SKU-7098,Supplier B,USA,Houston,Land,9/15/2024,9/19/2024,9/29/2024,10/1/2024,Delivered,237,113.75,201.99,26958.75,1213.14,0,No,5
10804,Apparel,SKU-8340,Global Imports,Vietnam,Phoenix,Air,2/28/2024,2/29/2024,3/4/2024,3/6/2024,Delivered,149,51.08,104.76,7610.92,570.82,5,No,3
10805,Home Goods,HG-871,Supplier C,Mexico,New York,Sea,2/17/2024,2/18/2024,3/23/2024,3/27/2024,Delivered,216,124.5,274.25,26892,806.76,0,No,5
10806,Home Goods,HG-593,Supplier B,Mexico,Los Angeles,Express,4/11/2025,4/16/2025,4/19/2025,4/23/2025,Delivered,94,147.73,308.97,13886.62,1388.66,0,No,5
10807,Home Goods,HG-753,National Logistics,USA,Chicago,Sea,1/14/2025,1/16/2025,,2/15/2025,Cancelled,255,25.46,41.45,6492.3,194.77,0,No,
10808,Apparel,SKU-6533,Supplier A,USA,Houston,Sea,6/13/2025,6/14/2025,7/5/2025,7/9/2025,Delivered,497,114.24,271.43,56777.28,1703.32,0,No,5
10809,Electronics,Model-B583,Supplier B,Germany,Phoenix,Air,3/19/2024,3/23/2024,3/25/2024,3/27/2024,Delivered,158,96.58,199.8,15259.64,1144.47,0,No,5
10810,Home Goods,HG-723,Supplier B,Germany,New York,Land,9/24/2024,9/25/2024,10/6/2024,10/10/2024,Delivered,465,106.58,209.89,,2230.19,0,No,5
10811,Home Goods,HG-792,Global Imports,USA,Los Angeles,Sea,6/10/2025,6/11/2025,7/13/2025,7/12/2025,Delayed,443,62.67,101.21,27762.81,832.88,0,No,4
10812,Apparel,SKU-6533,Supplier C,USA,Chicago,Sea,12/16/2024,12/17/2024,1/8/2025,1/10/2025,Delivered,205,81.73,179.18,16754.65,502.64,0,No,5
10813,Home Goods,HG-593,Global Imports,Germany,Houston,Land,8/24/2025,8/29/2025,9/10/2025,9/14/2025,Delivered,456,142.68,263.01,65062.08,2927.79,0,No,5
10814,Home Goods,HG-753,Supplier C,USA,Phoenix,Air,12/13/2023,12/18/2023,12/25/2023,12/28/2023,Delivered,430,50.74,81.71,21818.2,1636.37,0,No,5
10815,Electronics,Model-B583,Global Imports,Vietnam,New York,Express,10/20/2023,10/22/2023,10/24/2023,10/24/2023,Delivered,293,99.87,205.51,29261.91,2926.19,0,No,5
10816,Electronics,Model-B583,Supplier C,USA,Los Angeles,Air,10/3/2025,10/6/2025,10/10/2025,10/9/2025,Delayed,86,49.32,104.19,4241.52,318.11,0,No,4
10817,Apparel,SKU-7098,National Logistics,Germany,Chicago,Express,8/12/2024,8/16/2024,8/19/2024,8/22/2024,Delivered,396,65.46,123.44,25922.16,2592.22,0,No,5
10818,Electronics,Model-A897,Global Imports,USA,Houston,Express,5/18/2024,5/21/2024,5/22/2024,5/26/2024,Delivered,363,44.17,80.71,16033.71,1603.37,0,No,5
10819,Electronics,Model-A897,Supplier A,USA,Phoenix,Sea,10/2/2025,10/7/2025,11/1/2025,11/4/2025,Delivered,432,139.94,278.47,60454.08,1813.62,0,No,5
10820,Apparel,SKU-6533,Supplier B,Germany,New York,Land,11/4/2023,11/7/2023,11/19/2023,11/21/2023,Delivered,275,21.88,48.74,6017,270.77,0,No,5
10821,Electronics,Model-B583,Supplier A,Vietnam,Los Angeles,Express,1/26/2025,1/29/2025,1/31/2025,2/1/2025,Delivered,220,52.28,97.9,11501.6,1150.16,0,No,5
10822,Electronics,Model-C260,National Logistics,Mexico,Chicago,Land,11/2/2023,11/5/2023,,11/14/2023,Cancelled,135,139.78,303.41,18870.3,849.16,0,No,
10823,Apparel,SKU-8340,National Logistics,USA,Houston,Air,5/4/2024,5/7/2024,5/9/2024,5/10/2024,Delivered,211,91.65,214.86,19338.15,1450.36,0,No,5
10824,Apparel,SKU-8340,Global Imports,USA,Phoenix,Sea,8/30/2025,8/31/2025,9/30/2025,10/1/2025,Delivered,281,130.9,320.75,36782.9,1103.49,0,No,5
10825,Home Goods,HG-753,Global Imports,Vietnam,New York,Express,1/20/2025,1/21/2025,1/24/2025,1/27/2025,Delivered,322,74.49,140.47,23985.78,2398.58,0,No,5
10826,Apparel,SKU-2885,Supplier B,Vietnam,Los Angeles,Air,7/14/2025,7/15/2025,7/20/2025,7/24/2025,Delivered,,67.69,141.55,22270.01,1670.25,0,No,5
10827,Home Goods,HG-723,Supplier B,Mexico,Chicago,Sea,1/8/2024,1/12/2024,2/4/2024,2/4/2024,Delivered,302,76.78,124.76,23187.56,695.63,0,No,5
10828,Home Goods,HG-753,Supplier C,Mexico,Houston,Land,8/18/2025,8/19/2025,8/24/2025,8/25/2025,Delivered,422,102.47,161.53,43242.34,1945.91,16,No,3
10829,Electronics,Model-B583,Supplier B,USA,Phoenix,Air,12/26/2023,12/27/2023,1/2/2024,1/6/2024,Delivered,98,63.6,136.24,6232.8,467.46,0,No,5
10830,Apparel,SKU-7098,Supplier A,China,New York,Land,8/30/2024,8/31/2024,9/5/2024,9/4/2024,Delayed,357,146.85,242.71,52425.45,2359.15,0,No,4
10831,Apparel,SKU-7098,Global Imports,Vietnam,Los Angeles,Express,9/2/2025,9/4/2025,9/5/2025,9/8/2025,Delivered,429,32.16,50.95,13796.64,1379.66,0,No,5
10832,Apparel,SKU-1750,Global Imports,Germany,Chicago,Express,7/18/2024,7/20/2024,7/23/2024,7/25/2024,Delivered,270,97.13,199.83,26225.1,2622.51,0,No,5
10833,Home Goods,HG-593,Global Imports,USA,Houston,Express,1/16/2024,1/18/2024,1/21/2024,1/23/2024,Delivered,54,91.83,168.09,4958.82,495.88,0,No,5
10834,Electronics,Model-C260,Supplier B,Germany,Phoenix,Express,2/1/2025,2/2/2025,2/4/2025,2/8/2025,Delivered,452,24.08,41.72,10884.16,1088.42,0,No,5
10835,Home Goods,HG-792,National Logistics,Germany,New York,Sea,6/10/2025,6/12/2025,7/3/2025,7/5/2025,Delivered,402,113.56,226.16,45651.12,1369.53,4,Yes,2
10836,Electronics,Model-D274,Global Imports,Mexico,Los Angeles,Express,10/30/2024,11/3/2024,11/4/2024,11/5/2024,Delivered,459,80.93,182.12,37146.87,3714.69,0,No,5
10837,Electronics,Model-E903,Supplier B,Mexico,Chicago,Express,6/20/2025,6/22/2025,6/23/2025,6/22/2025,Delayed,426,64.43,157.87,27447.18,2744.72,0,No,4
10838,Home Goods,HG-593,Supplier B,Vietnam,Houston,Express,8/19/2024,8/22/2024,8/23/2024,8/24/2024,Delivered,444,85.41,206.6,37922.04,3792.2,0,No,5
10839,Home Goods,HG-593,Supplier C,China,Phoenix,Land,7/22/2025,7/24/2025,7/30/2025,8/2/2025,Delivered,70,69.76,131.02,4883.2,219.74,0,No,5
10840,Electronics,Model-E903,Global Imports,Vietnam,New York,Express,1/23/2024,1/24/2024,1/26/2024,1/25/2024,Delayed,228,129.02,307.32,29416.56,2941.66,0,No,4
10841,,Model-C260,Supplier C,Vietnam,Los Angeles,Land,10/10/2023,10/11/2023,10/16/2023,10/17/2023,Delivered,236,46.68,109.12,11016.48,495.74,0,No,5
10842,Electronics,Model-B583,National Logistics,Mexico,Chicago,Air,12/5/2024,12/9/2024,12/16/2024,12/20/2024,Delivered,486,97.51,168.3,47389.86,3554.24,0,No,5
10843,Home Goods,HG-792,Global Imports,Mexico,Houston,Land,6/16/2024,6/17/2024,,6/26/2024,Cancelled,391,31.16,75.06,12183.56,548.26,0,No,
10844,Electronics,Model-D274,Supplier C,Germany,Phoenix,Express,11/10/2023,11/11/2023,11/14/2023,11/17/2023,Delivered,465,127.37,201.22,59227.05,5922.71,0,No,5
10845,Electronics,Model-B583,Global Imports,USA,New York,Express,1/16/2025,1/19/2025,1/20/2025,1/21/2025,Delivered,449,53.88,82.75,24192.12,2419.21,0,No,5
10846,Home Goods,HG-792,National Logistics,Germany,Los Angeles,Express,9/11/2025,9/15/2025,9/18/2025,9/18/2025,Delivered,410,41.17,89.35,16879.7,1687.97,0,No,5
10847,Apparel,SKU-2885,Supplier B,Germany,Chicago,Land,6/23/2024,6/28/2024,7/5/2024,7/7/2024,Delivered,364,43.16,104.9,15710.24,706.96,0,No,5
10848,Electronics,Model-E903,Supplier B,USA,Houston,Express,12/31/2024,1/2/2025,1/3/2025,1/6/2025,Delivered,339,70.31,150.44,23835.09,2383.51,0,No,5
10849,Home Goods,HG-593,Supplier C,Mexico,Phoenix,Express,2/3/2024,2/8/2024,2/10/2024,2/13/2024,Delivered,100,29,50.75,2900,290,0,No,5
10850,Apparel,SKU-7098,Global Imports,Vietnam,New York,Air,8/16/2024,8/19/2024,8/25/2024,8/26/2024,Delivered,98,102.68,206.3,10062.64,754.7,0,No,5
10851,Home Goods,HG-593,National Logistics,Mexico,Los Angeles,Land,11/8/2023,11/9/2023,11/19/2023,11/21/2023,Delivered,450,100.41,191.18,45184.5,2033.3,0,No,5
10852,Apparel,SKU-8340,Supplier C,USA,Chicago,Land,5/7/2024,5/11/2024,5/17/2024,5/21/2024,Delivered,204,48.11,77.03,9814.44,441.65,0,No,5
10853,Electronics,Model-D274,Supplier A,USA,Houston,Air,1/3/2024,1/7/2024,1/9/2024,1/10/2024,Delivered,313,68.21,155.5,21349.73,1601.23,0,No,5
10854,Apparel,SKU-7098,Supplier B,Vietnam,Phoenix,Land,5/31/2024,6/3/2024,6/10/2024,6/11/2024,Delivered,102,78.84,141.73,8041.68,361.88,4,No,3
10855,Apparel,SKU-1750,Supplier C,Vietnam,New York,Air,11/22/2024,11/23/2024,11/27/2024,11/28/2024,Delivered,466,48.92,86.43,22796.72,1709.75,0,No,5
10856,Apparel,SKU-1750,Global Imports,USA,Los Angeles,Sea,11/25/2023,11/29/2023,12/25/2023,12/29/2023,Delivered,295,85.38,187.34,25187.1,755.61,0,No,5
10857,Electronics,Model-A897,Global Imports,Mexico,Chicago,Sea,7/16/2025,7/21/2025,8/14/2025,8/14/2025,Delivered,494,26.5,60.01,13091,392.73,0,No,5
10858,Apparel,SKU-8340,Supplier A,Mexico,Houston,Air,6/16/2024,6/21/2024,6/25/2024,6/27/2024,Delivered,306,42.74,70.64,13078.44,980.88,0,No,5
10859,Apparel,SKU-1750,Supplier B,Vietnam,Phoenix,Sea,6/24/2024,6/29/2024,7/26/2024,7/29/2024,Delivered,400,50.06,124.55,20024,600.72,0,No,5
10860,Home Goods,HG-593,Supplier A,China,New York,Air,5/29/2024,6/2/2024,6/5/2024,6/8/2024,Delivered,479,89.5,208.78,42870.5,3215.29,0,No,5
10861,Electronics,Model-E903,Supplier B,China,Los Angeles,Express,2/21/2024,2/26/2024,2/27/2024,3/1/2024,Delivered,479,67.72,159.11,32437.88,3243.79,0,No,5
10862,Home Goods,HG-792,Supplier A,Germany,Chicago,Express,7/30/2024,7/31/2024,8/1/2024,8/5/2024,Delivered,447,127.27,308.21,56889.69,5688.97,0,No,5
10863,Electronics,Model-B583,Supplier A,USA,Houston,Express,11/21/2024,11/25/2024,11/26/2024,11/29/2024,Delivered,145,100.47,152.14,14568.15,1456.82,0,No,5
10864,Home Goods,HG-792,Global Imports,USA,Phoenix,Land,12/24/2023,12/26/2023,1/2/2024,1/3/2024,Delivered,162,35.65,70.8,5775.3,259.89,0,No,5
10865,Home Goods,HG-792,Supplier B,Vietnam,New York,Express,8/15/2025,8/16/2025,8/18/2025,8/21/2025,Delivered,64,76.65,134.11,4905.6,490.56,0,No,5
10866,Apparel,SKU-6533,Supplier C,China,Los Angeles,Express,8/22/2024,8/25/2024,8/26/2024,8/30/2024,Delivered,214,61.2,136.53,13096.8,1309.68,0,No,5
10867,Home Goods,HG-753,Supplier A,USA,Chicago,Air,3/13/2024,3/18/2024,3/20/2024,3/21/2024,Delivered,145,109.34,169.95,15854.3,1189.07,0,No,5
10868,Apparel,SKU-1750,Global Imports,Vietnam,Houston,Sea,1/23/2025,1/27/2025,2/25/2025,2/26/2025,Delivered,436,123.18,208.14,53706.48,1611.19,0,No,5
10869,Apparel,SKU-8340,Global Imports,USA,Phoenix,Sea,7/29/2025,8/1/2025,8/24/2025,8/24/2025,Delivered,411,111.5,226.09,45826.5,1374.8,0,No,5
10870,Apparel,SKU-7098,Supplier C,Vietnam,New York,Air,6/10/2025,6/15/2025,6/18/2025,6/21/2025,Delivered,422,146.04,288.39,61628.88,4622.17,0,No,5
10871,Electronics,Model-C260,Supplier C,Vietnam,Los Angeles,Land,12/22/2024,12/25/2024,1/6/2025,1/7/2025,Delivered,201,64.99,124.08,13062.99,587.83,0,No,5
10872,Apparel,SKU-1750,National Logistics,Mexico,Chicago,Land,9/16/2025,9/20/2025,10/2/2025,10/6/2025,Delivered,160,10.78,26.03,1724.8,77.62,0,No,5
10873,Apparel,SKU-8340,Supplier A,China,Houston,Express,2/20/2025,2/22/2025,2/23/2025,2/22/2025,Delayed,466,44.79,75.95,20872.14,2087.21,0,Yes,3
10874,Electronics,,Supplier A,Germany,Phoenix,Land,8/17/2025,8/21/2025,8/31/2025,8/30/2025,Delayed,173,76.1,174.19,13165.3,592.44,0,Yes,3
10875,Electronics,Model-B583,National Logistics,USA,New York,Express,6/28/2025,7/1/2025,7/3/2025,7/3/2025,Delivered,183,99.91,209.34,18283.53,1828.35,0,No,5
10876,Apparel,SKU-7098,National Logistics,Vietnam,Los Angeles,Air,1/22/2025,1/25/2025,1/31/2025,1/30/2025,Delayed,453,53.46,126.53,24217.38,1816.3,0,No,4
10877,Home Goods,HG-753,Supplier B,Germany,Chicago,Express,5/21/2024,5/22/2024,5/25/2024,5/27/2024,Delivered,204,110.36,241.06,22513.44,2251.34,0,No,5
10878,Electronics,Model-A897,Supplier C,Vietnam,Houston,Air,3/31/2025,4/1/2025,4/3/2025,4/4/2025,Delivered,271,91.16,153.37,24704.36,1852.83,0,No,5
10879,Apparel,SKU-7098,Supplier A,China,Phoenix,Express,5/14/2024,5/16/2024,5/19/2024,5/21/2024,Delivered,382,47.51,103.49,18148.82,1814.88,0,No,5
10880,Electronics,Model-B583,Supplier B,Vietnam,New York,Land,10/12/2024,10/13/2024,10/24/2024,10/27/2024,Delivered,127,54.94,117.11,6977.38,313.98,0,No,5
10881,Electronics,Model-A897,Supplier B,Germany,Los Angeles,Land,12/20/2024,12/21/2024,12/28/2024,12/28/2024,Delivered,270,97.26,228.16,26260.2,1181.71,0,No,5
10882,Electronics,Model-C260,Supplier A,USA,Chicago,Sea,8/3/2024,8/4/2024,9/4/2024,9/7/2024,Delivered,161,14.03,21.15,2258.83,67.76,0,No,5
10883,Home Goods,HG-792,Supplier B,Mexico,Houston,Air,3/4/2024,3/9/2024,3/15/2024,3/14/2024,Delayed,182,129.98,245.69,23656.36,1774.23,0,Yes,3
10884,Home Goods,HG-723,Global Imports,USA,Phoenix,Land,11/19/2024,11/21/2024,12/3/2024,12/3/2024,Delivered,63,20.56,34.98,1295.28,58.29,0,No,5
10885,Electronics,Model-B583,Supplier B,Mexico,New York,Air,3/28/2025,3/29/2025,3/31/2025,4/1/2025,Delivered,137,78.21,151.48,10714.77,803.61,0,No,5
10886,Electronics,Model-A897,Global Imports,Mexico,Los Angeles,Express,11/10/2024,11/14/2024,11/16/2024,11/15/2024,Delayed,164,18.58,43.21,3047.12,304.71,0,Yes,3
10887,Apparel,SKU-2885,Global Imports,Germany,Chicago,Air,11/20/2024,11/25/2024,11/27/2024,11/26/2024,Delayed,106,100.83,192.74,10687.98,801.6,0,No,4
10888,Home Goods,HG-871,National Logistics,China,Houston,Sea,1/15/2025,1/18/2025,2/7/2025,2/7/2025,Delivered,366,89.8,169.22,32866.8,986,0,No,5
10889,Electronics,Model-A897,Supplier A,Mexico,Phoenix,Air,7/20/2025,7/23/2025,,7/27/2025,Cancelled,143,144.71,222.53,20693.53,1552.01,0,No,
10890,Home Goods,HG-871,Supplier B,Vietnam,,Sea,6/25/2024,6/27/2024,7/22/2024,7/21/2024,Delayed,399,81.72,170.34,32606.28,978.19,0,No,4
10891,Home Goods,HG-753,Supplier C,USA,Los Angeles,Express,9/16/2024,9/17/2024,9/19/2024,9/22/2024,Delivered,451,83.13,139.91,37491.63,3749.16,0,No,5
10892,Home Goods,HG-753,National Logistics,Mexico,Chicago,Sea,6/18/2025,6/22/2025,7/19/2025,7/21/2025,Delivered,50,102.85,190.84,5142.5,154.28,0,No,5
10893,Apparel,SKU-1750,Global Imports,China,Houston,Sea,3/9/2024,3/10/2024,4/19/2024,4/18/2024,Delayed,290,52.61,84.71,15256.9,457.71,0,No,4
10894,Apparel,SKU-7098,Supplier C,Vietnam,Phoenix,Express,1/27/2025,1/30/2025,2/1/2025,2/1/2025,Delivered,164,39.97,69.64,6555.08,655.51,0,No,5
10895,Home Goods,HG-871,Global Imports,Germany,New York,Express,12/12/2023,12/14/2023,12/17/2023,12/20/2023,Delivered,319,96.17,167.07,30678.23,3067.82,0,No,5
10896,Electronics,Model-C260,Supplier C,China,Los Angeles,Land,4/7/2024,4/12/2024,4/17/2024,4/16/2024,Delayed,455,70.78,167,32204.9,1449.22,0,Yes,3
10897,Electronics,Model-A897,National Logistics,USA,Chicago,Land,1/7/2025,1/9/2025,1/16/2025,1/19/2025,Delivered,451,32.12,74.83,14486.12,651.88,0,No,5
10898,Electronics,Model-D274,Supplier C,Germany,Houston,Sea,9/18/2025,9/21/2025,10/30/2025,10/31/2025,Delivered,168,27.61,65.71,4638.48,139.15,0,No,5
10899,Home Goods,HG-723,Supplier A,Vietnam,Phoenix,Sea,8/29/2025,9/2/2025,9/28/2025,9/30/2025,Delivered,461,42.73,74.64,19698.53,590.96,0,No,5
10900,Electronics,Model-E903,National Logistics,Vietnam,New York,Land,9/3/2024,9/8/2024,9/15/2024,9/16/2024,Delivered,77,34.17,61.64,2631.09,118.4,0,No,5
10901,Home Goods,HG-753,National Logistics,China,Los Angeles,Sea,11/13/2023,11/15/2023,12/22/2023,12/24/2023,Delivered,390,11.67,23.6,4551.3,136.54,0,No,5
10902,Apparel,SKU-6533,Supplier B,Germany,Chicago,Land,2/3/2024,2/6/2024,2/11/2024,2/12/2024,Delivered,489,10.76,16.66,5261.64,236.77,0,No,5
10903,Home Goods,HG-753,Supplier B,USA,Houston,Land,4/5/2025,4/6/2025,4/12/2025,4/13/2025,Delivered,231,107.43,223.1,24816.33,1116.73,0,No,5
10904,Electronics,Model-A897,National Logistics,Mexico,Phoenix,Express,8/2/2025,8/6/2025,8/9/2025,8/11/2025,Delivered,469,100.81,193.24,47279.89,4727.99,0,No,5
10905,Apparel,SKU-8340,Supplier C,Germany,New York,Air,10/9/2023,10/10/2023,10/15/2023,10/17/2023,Delivered,280,35.11,55.06,9830.8,737.31,0,No,5
10906,Electronics,Model-A897,Supplier B,Mexico,Los Angeles,Air,3/18/2025,3/23/2025,3/30/2025,4/2/2025,Delivered,66,99.14,211.67,6543.24,490.74,0,No,5
10907,Apparel,SKU-1750,National Logistics,Germany,Chicago,Sea,2/12/2024,2/16/2024,,3/20/2024,Cancelled,468,89.85,196.3,42049.8,1261.49,0,No,
10908,Electronics,Model-B583,Supplier A,China,Houston,Land,1/12/2024,1/14/2024,1/26/2024,1/30/2024,Delivered,452,95.46,162.97,43147.92,1941.66,0,No,5
10909,Home Goods,HG-593,Supplier A,Germany,Phoenix,Sea,9/26/2024,9/27/2024,10/27/2024,10/27/2024,Delivered,259,27.78,43.74,7195.02,215.85,0,No,5
10910,Electronics,Model-E903,Supplier B,Vietnam,New York,Sea,5/11/2025,5/15/2025,,6/24/2025,Cancelled,470,104.58,225.23,49152.6,1474.58,0,No,
10911,Home Goods,HG-871,Supplier C,Mexico,Los Angeles,Land,1/23/2025,1/25/2025,2/3/2025,2/2/2025,Delayed,177,80.89,170.56,14317.53,644.29,14,No,2
